Time,Demand,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,cloud_cover,hour,dow,month,doy,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,doy_sin,doy_cos,is_holiday,demand_lag_24,demand_lag_48,demand_lag_72,demand_lag_168,demand_roll24_mean,demand_roll24_std,demand_roll168_mean,demand_roll168_std,temperature_2m_lag_24,relative_humidity_2m_lag_24,precipitation_lag_24,temp_squared,temp_hour_sin,temp_hour_cos,humidex_proxy,trend_ratio,lag24_over_lag168
2026-06-14 09:00:00,429.02,31.0,75,0.0,6.2,17,9,6,6,165,0,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.30411483232751846,-0.9526353808033824,0,415.65,406.682931,408.2494828,413.09,452.5823500541667,38.77700958883408,434.5084018229167,44.29920832555461,26.6,91.0,0.8,961.0,21.920310216782976,-21.920310216782973,38.5,1.0415963147212421,1.0061971967367886
2026-06-14 10:00:00,447.0267241,32.2,69,0.0,7.4,19,10,6,6,165,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.30411483232751846,-0.9526353808033824,0,436.5694828,365.8207018,431.9835088,427.8415517,453.13943338750005,38.31666485349877,434.6032232514881,44.270127561079704,28.9,81.0,0.0,1036.8400000000001,16.099999999999998,-27.88601800185893,39.1,1.0426508804912515,1.0203999145602387
2026-06-14 11:00:00,467.2393103,32.8,67,0.0,7.3,34,11,6,6,165,0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.30411483232751846,-0.9526353808033824,0,475.3467241,376.1508772,439.5189474,448.3689474,453.575151775,38.1792580077064,434.71742070625,44.277325046530294,30.8,75.0,0.0,1075.84,8.48926467936269,-31.682367102281436,39.5,1.0433792854174406,1.0601687000325035
2026-06-14 12:00:00,500.5437931,33.8,57,0.1,7.1,21,12,6,6,165,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.30411483232751846,-0.9526353808033824,0,505.3553448,414.5940351,464.4231579,477.4364286,453.23734286666667,38.013756764192735,434.82974429494044,44.33606027861943,32.5,68.0,0.0,1142.4399999999998,4.139306181118054e-15,-33.8,39.5,1.0423328873271387,1.0584767196794502
2026-06-14 13:00:00,509.3327586,34.6,52,0.0,5.5,23,13,6,6,165,0,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.30411483232751846,-0.9526353808033824,0,533.7668966,424.3859649,482.2473684,498.3076786,453.0368615458333,37.738632413668434,434.96728813125,44.50455339949825,31.4,68.0,0.5,1197.16,-8.95513896054722,-33.42103358960176,39.800000000000004,1.0415423732028577,1.071159284760819
2026-06-14 14:00:00,496.8918966,35.0,49,0.0,6.0,35,14,6,6,165,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.30411483232751846,-0.9526353808033824,0,509.3124138,390.3729825,459.4857895,496.2321429,452.0187724625,35.74287037120267,435.0329136074405,44.60652494135539,32.0,68.0,0.5,1225.0,-17.49999999999999,-30.310889132455358,39.9,1.0390449971111542,1.0263591770246046
2026-06-14 15:00:00,478.8626316,35.0,48,0.1,6.0,23,15,6,6,165,0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.30411483232751846,-0.9526353808033824,0,507.1151724,378.6430357,429.2094737,493.8510714,451.5012509125,34.95856058710089,435.03684071279764,44.61197382073308,32.5,66.0,0.0,1225.0,-24.74873734152915,-24.74873734152918,39.8,1.037846013622032,1.0268585040473803
2026-06-14 16:00:00,499.4608772,34.5,50,0.1,5.7,20,16,6,6,165,0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.30411483232751846,-0.9526353808033824,0,501.3447368,374.87125,402.6491228,492.2492453,450.3240617125,33.44742814926944,434.94762380922623,44.50851763734473,31.8,70.0,0.5,1190.25,-29.877876430563123,-17.250000000000014,39.5,1.03535238971674,1.01847741075653
2026-06-14 17:00:00,494.0059649,34.2,51,0.0,6.3,6,17,6,6,165,0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.30411483232751846,-0.9526353808033824,0,457.7054386,365.72625,380.8294737,477.0762264,450.24556756249996,33.3244718953053,434.9905501895834,44.56755178405411,31.8,71.0,0.1,1169.64,-33.03466325908614,-8.851611342506207,39.300000000000004,1.0350697673001583,0.9593968705039627
2026-06-14 18:00:00,474.7740351,33.5,66,0.0,2.9,18,18,6,6,165,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.30411483232751846,-0.9526353808033824,0,439.5707018,351.56625,375.7885965,425.4233962,451.7580894916667,34.48149294438424,435.0913224425595,44.682274427039054,31.2,73.0,0.1,1122.25,-33.5,-6.153850165715449e-15,40.1,1.038306365099496,1.0332546487249352
2026-06-14 19:00:00,485.9840351,31.2,77,0.1,11.3,10,19,6,6,165,0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.30411483232751846,-0.9526353808033824,0,448.7622807,399.6784211,402.6594737,468.8496226,453.22489504583336,34.688647478353566,435.38507624553574,44.780448789294475,30.0,82.0,0.1,973.4399999999999,-30.136885780218932,8.075154207198633,38.9,1.0409748054621808,0.9571561094821708
2026-06-14 20:00:00,480.3221053,30.7,79,0.0,13.0,36,20,6,6,165,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.30411483232751846,-0.9526353808033824,0,476.1507018,431.9317544,426.7252632,470.9535849,454.77580147916666,35.307020450497085,435.487066796131,44.87653230823241,29.4,84.0,0.0,942.49,-26.586979896182264,15.350000000000003,38.6,1.0442923249706184,1.0110353059550519
2026-06-14 21:00:00,490.2485965,30.1,78,0.0,16.4,100,21,6,6,165,0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.30411483232751846,-0.9526353808033824,0,466.8691071,445.5143636,425.4210526,460.7105769,454.9496099583334,35.42688317905427,435.5428317985119,44.92666084432076,29.0,87.0,0.0,906.0100000000001,-21.283914113715085,21.283914113715078,37.900000000000006,1.0445576800786365,1.0133674599820113
2026-06-14 22:00:00,516.8515686,29.1,82,0.0,14.2,18,22,6,6,165,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.30411483232751846,-0.9526353808033824,0,470.9144,439.4202,433.0252941,478.1887234,455.92375534999996,36.0842264756115,435.71865334375,45.083271098390746,28.5,87.0,0.0,846.8100000000001,-14.550000000000013,25.20133925012716,37.300000000000004,1.0463719004251801,0.9847877562894449
2026-06-14 23:00:00,518.9917647,28.9,83,0.0,11.7,4,23,6,6,165,0,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.30411483232751846,-0.9526353808033824,0,468.578,449.0742857,427.4492157,475.9291489,457.8378040416667,38.07726425985458,435.9487893270833,45.398941398337215,28.4,90.0,0.0,835.2099999999999,-7.479870403462873,27.915256379754066,37.2,1.0502100596456996,0.9845541108020165
2026-06-15 00:00:00,493.9645614,29.0,82,0.0,11.2,18,0,0,6,166,0,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0.2877167672261668,-0.9577155432887804,0,438.62,423.4775862,391.0275862,449.0510345,459.9383775708333,40.03571910952341,436.20511442113093,45.746262996691705,28.1,91.0,0.0,841.0,0.0,29.0,37.2,1.0544084935390952,0.976770937602639
2026-06-15 01:00:00,479.0178947,28.4,85,0.0,10.1,13,1,0,6,166,0,0.25881904510252074,0.9659258262890683,0.0,1.0,1.2246467991473532e-16,-1.0,0.2877167672261668,-0.9577155432887804,0,432.47,413.6001724,389.3593103,437.9732759,462.2444009624999,40.347099791637646,436.4724568431548,45.95255723955432,27.6,89.0,0.0,806.56,7.350460880911589,27.43229346660954,36.9,1.0590459803712338,0.9874346764909545
2026-06-15 02:00:00,474.7947368,28.1,87,0.0,9.4,15,2,0,6,166,0,0.49999999999999994,0.8660254037844387,0.0,1.0,1.2246467991473532e-16,-1.0,0.2877167672261668,-0.9577155432887804,0,422.6,404.0584483,377.1727586,428.4315517,464.183896575,39.97063613435795,436.7167700502976,46.069545150785146,27.1,90.0,0.0,789.6100000000001,14.049999999999999,24.33531384634273,36.800000000000004,1.0628945999063397,0.9863886035543821
2026-06-15 03:00:00,462.8084211,27.8,90,0.0,10.6,3,3,0,6,166,0,0.7071067811865475,0.7071067811865476,0.0,1.0,1.2246467991473532e-16,-1.0,0.2877167672261668,-0.9577155432887804,0,413.19,393.3163793,365.0472414,416.2348276,466.358677275,39.01830545222173,436.9927413901786,46.15839633335516,26.6,91.0,0.0,772.84,19.65756851698602,19.65756851698602,36.8,1.0672000541505593,0.9926848322194555
2026-06-15 04:00:00,457.2085965,27.6,92,0.0,10.6,2,4,0,6,166,0,0.8660254037844386,0.5000000000000001,0.0,1.0,1.2246467991473532e-16,-1.0,0.2877167672261668,-0.9577155432887804,0,408.345,380.3668966,358.2113793,406.8456897,468.4261114875,37.35782377909521,437.26996516101184,46.17283582146679,26.5,91.0,0.0,761.7600000000001,23.902301144450508,13.800000000000004,36.800000000000004,1.0712515123580826,1.0036852063029245
2026-06-15 05:00:00,438.9807018,27.5,93,0.0,12.1,28,5,0,6,166,0,0.9659258262890683,0.25881904510252074,0.0,1.0,1.2246467991473532e-16,-1.0,0.2877167672261668,-0.9577155432887804,0,403.5,371.5982759,350.0225862,396.9784483,470.46209467499995,35.210897625528105,437.5697443681547,46.13760029942378,26.4,93.0,0.0,756.25,26.56296022294938,7.117523740319321,36.8,1.0751705316242588,1.0164279741833027
2026-06-15 06:00:00,443.1107018,28.3,90,0.0,4.8,26,6,0,6,166,0,1.0,6.123233995736766e-17,0.0,1.0,1.2246467991473532e-16,-1.0,0.2877167672261668,-0.9577155432887804,0,402.14,366.1763793,347.8456897,430.3541379,471.94045725,32.94941498398983,437.8197577818452,46.03000123647748,27.8,90.0,0.0,800.89,28.3,1.7328752207935049e-15,37.3,1.077933210782955,0.934439719720887
2026-06-15 07:00:00,443.3073684,29.5,85,0.0,8.3,12,7,0,6,166,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,1.2246467991473532e-16,-1.0,0.2877167672261668,-0.9577155432887804,0,412.06,383.8356897,351.9146552,404.3839655,473.64756982500006,30.115271415486095,437.89568970982145,46.02813376110387,28.4,87.0,0.0,870.25,28.494811875527514,-7.635161830524359,38.0,1.0816447408716678,1.0189820446775355
2026-06-15 08:00:00,447.5926316,30.7,79,0.1,6.7,33,8,0,6,166,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,1.2246467991473532e-16,-1.0,0.2877167672261668,-0.9577155432887804,0,416.04,398.5958621,358.1503448,399.7758621,474.94954350833336,27.933302533685275,438.1273766318452,45.95634558693312,29.4,83.0,0.0,942.49,26.586979896182267,-15.349999999999993,38.6,1.0840444328303855,1.0406831413346604
2026-06-15 09:00:00,452.2815789,29.4,83,2.0,6.6,100,9,0,6,166,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,1.2246467991473532e-16,-1.0,0.2877167672261668,-0.9577155432887804,0,429.02,415.65,406.682931,418.4727586,476.2642364916667,25.692817698398812,438.4120002598214,45.865381936690746,31.0,75.0,0.0,864.3599999999999,20.7889393668845,-20.788939366884495,37.7,1.086339416369562,1.0252041290221274
2026-06-15 10:00:00,474.9914035,28.6,85,0.2,12.4,53,10,0,6,166,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1.2246467991473532e-16,-1.0,0.2877167672261668,-0.9577155432887804,0,447.0267241,436.5694828,365.8207018,433.6398276,477.2334689458333,24.230222213434878,438.6132432377976,45.85154007947438,32.2,69.0,0.0,817.96,14.299999999999999,-24.76832654823495,37.1,1.0880507515526554,1.0308710031873467
2026-06-15 11:00:00,507.3051786,30.5,77,0.1,11.4,83,11,0,6,166,0,0.258819045102521,-0.9659258262890682,0.0,1.0,1.2246467991473532e-16,-1.0,0.2877167672261668,-0.9577155432887804,0,467.2393103,475.3467241,376.1508772,469.6501724,478.3986639208333,23.371647162612028,438.85938357053567,45.935596669402784,32.8,67.0,0.0,930.25,7.893980875626891,-29.46073770181658,38.2,1.0900955564140118,0.9948666853720504
2026-06-15 12:00:00,503.565,31.0,73,0.1,8.2,63,12,0,6,166,0,1.2246467991473532e-16,-1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0.2877167672261668,-0.9577155432887804,0,500.5437931,505.3553448,414.5940351,502.3177193,480.0680751,23.96333113990066,439.08352051220237,46.17796310707781,33.8,57.0,0.1,961.0,3.796405077356795e-15,-31.0,38.3,1.093341135964265,0.9964685175699713
2026-06-15 13:00:00,542.7672222,31.6,71,0.8,12.8,75,13,0,6,166,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,1.2246467991473532e-16,-1.0,0.2877167672261668,-0.9577155432887804,0,509.3327586,533.7668966,424.3859649,535.3473684,480.19395872083334,24.083205979748705,439.0909448020833,46.18828961241149,34.6,52.0,0.0,998.5600000000001,-8.178681825239657,-30.52325611073456,38.7,1.0936093408559744,0.9514061124877661
2026-06-15 14:00:00,528.7274074,32.8,67,0.1,12.0,39,14,0,6,166,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1.2246467991473532e-16,-1.0,0.2877167672261668,-0.9577155432887804,0,496.8918966,509.3124138,390.3729825,512.4926316,481.5870613708334,26.67011406721621,439.1351105985119,46.284329933194066,35.0,49.0,0.0,1075.84,-16.399999999999988,-28.40563324412959,39.5,1.0966717298338142,0.9695591038035132
2026-06-15 15:00:00,524.062037,32.7,66,0.2,12.0,52,15,0,6,166,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.2246467991473532e-16,-1.0,0.2877167672261668,-0.9577155432887804,0,478.8626316,507.1151724,378.6430357,512.202807,482.9135409875,28.21156849240371,439.23174616874996,46.455041098719484,35.0,48.0,0.1,1069.2900000000002,-23.122391744800094,-23.12239174480012,39.300000000000004,1.0994504500181728,0.9349082532458671
2026-06-15 16:00:00,497.9162963,32.7,69,0.2,12.0,25,16,0,6,166,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,1.2246467991473532e-16,-1.0,0.2877167672261668,-0.9577155432887804,0,499.4608772,501.3447368,374.87125,510.3707018,484.7968495458333,29.41250411159804,439.3023368235119,46.57544238910027,34.5,50.0,0.1,1069.2900000000002,-28.31903070375114,-16.350000000000016,39.6,1.1035608256748215,0.9786237247523757
2026-06-15 17:00:00,457.1516667,31.9,70,0.5,13.2,63,17,0,6,166,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1.2246467991473532e-16,-1.0,0.2877167672261668,-0.9577155432887804,0,494.0059649,457.7054386,365.72625,490.6936842,484.73249200833334,29.38069532378569,439.2282034574405,46.47144230875382,34.2,51.0,0.0,1017.6099999999999,-30.813033858621278,-8.256327538770408,38.9,1.103600561604879,1.0067502003931437
2026-06-15 18:00:00,425.9690741,31.2,74,0.4,11.4,9,18,0,6,166,0,-1.0,-1.8369701987210297e-16,0.0,1.0,1.2246467991473532e-16,-1.0,0.2877167672261668,-0.9577155432887804,0,474.7740351,439.5707018,351.56625,465.002807,483.19689624999995,29.83453808892882,439.02854859136903,46.32081661682406,33.5,66.0,0.0,973.4399999999999,-31.2,-5.731347020009612e-15,38.6,1.1006047278709912,1.0210132669156124
2026-06-15 19:00:00,450.4868519,30.0,79,0.0,10.6,2,19,0,6,166,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,1.2246467991473532e-16,-1.0,0.2877167672261668,-0.9577155432887804,0,485.9840351,448.7622807,399.6784211,489.8035088,481.16335620833337,32.01706368701923,438.7962049431548,46.28763451658016,31.2,77.0,0.1,900.0,-28.977774788672054,7.764571353075609,37.9,1.0965531396760078,0.9922020287087009
2026-06-15 20:00:00,465.9688889,29.5,82,0.0,10.5,2,20,0,6,166,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,1.2246467991473532e-16,-1.0,0.2877167672261668,-0.9577155432887804,0,480.3221053,476.1507018,431.9317544,530.9319231,479.6843069083333,32.59930069390513,438.56217722351187,46.12731393792974,30.7,79.0,0.0,870.25,-25.54774941164094,14.750000000000004,37.7,1.0937657915353327,0.9046773878193274
2026-06-15 21:00:00,480.3409804,29.0,83,0.0,9.7,1,21,0,6,166,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,1.2246467991473532e-16,-1.0,0.2877167672261668,-0.9577155432887804,0,490.2485965,466.8691071,445.5143636,526.7225,479.086256225,32.71853170227031,438.17549249613097,45.61782112478639,30.1,78.0,0.0,841.0,-20.506096654409884,20.506096654409873,37.3,1.093366161342833,0.9307530938966915
2026-06-15 22:00:00,472.8560784,28.5,85,0.0,9.0,1,22,0,6,166,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,1.2246467991473532e-16,-1.0,0.2877167672261668,-0.9577155432887804,0,516.8515686,470.9144,439.4202,514.1445098,478.67343888749997,32.63396453013725,437.89941202232137,45.21731602877269,29.1,82.0,0.0,812.25,-14.250000000000012,24.681724007856495,37.0,1.093112769155991,1.005265171072337
2026-06-15 23:00:00,465.0262,28.1,87,0.0,8.8,9,23,0,6,166,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,1.2246467991473532e-16,-1.0,0.2877167672261668,-0.9577155432887804,0,518.9917647,468.578,449.0742857,509.1468627,476.8402934624999,31.615943766084158,437.6536475497024,44.911600001685954,28.9,83.0,0.0,789.6100000000001,-7.272815167380856,27.142515718722816,36.800000000000004,1.0895380311170542,1.019336075150876
2026-06-16 00:00:00,439.6742105,27.9,89,0.0,9.6,10,0,1,6,167,0,0.0,1.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.27123391067291,-0.9625134626077081,0,493.9645614,438.62,423.4775862,460.6272414,474.5917282666667,30.3827345789347,437.3910245574404,44.61908259439767,29.0,82.0,0.0,778.41,0.0,27.9,36.8,1.085051365072858,1.0723737482365931
2026-06-16 01:00:00,436.4861404,27.4,92,0.0,7.8,83,1,1,6,167,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.27123391067291,-0.9625134626077081,0,479.0178947,432.47,413.6001724,445.6331034,472.32963031250006,30.894391768419773,437.26630413541665,44.583012840376604,28.4,85.0,0.0,750.7599999999999,7.091641835809068,26.46636764032047,36.6,1.0801875787031252,1.074915420432835
2026-06-16 02:00:00,435.6994737,27.1,93,0.0,7.9,98,2,1,6,167,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.27123391067291,-0.9625134626077081,0,474.7947368,422.6,404.0584483,432.3886207,470.55747388333333,31.703318403872302,437.2118579270834,44.578318887232776,28.1,87.0,0.0,734.4100000000001,13.549999999999999,23.46928844255829,36.400000000000006,1.0762687821742731,1.0980740798204822
2026-06-16 03:00:00,427.0150877,27.0,94,0.0,7.1,23,3,1,6,167,0,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.27123391067291,-0.9625134626077081,0,462.8084211,413.19,393.3163793,418.8491379,468.92850458749996,32.471224683557864,437.2315653854166,44.57690565133214,27.8,90.0,0.0,729.0,19.09188309203678,19.091883092036785,36.4,1.0724946269012914,1.1049525454926332
2026-06-16 04:00:00,415.2564912,26.9,94,0.0,8.3,2,4,1,6,167,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.27123391067291,-0.9625134626077081,0,457.2085965,408.345,380.3668966,410.222931,467.43711569583326,33.56800188314398,437.28017222946426,44.561190672874126,27.6,92.0,0.0,723.6099999999999,23.296083361801397,13.450000000000003,36.3,1.0689648087920713,1.1145369065192505
2026-06-16 05:00:00,402.5352632,26.6,95,0.0,9.6,6,5,1,6,167,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.27123391067291,-0.9625134626077081,0,438.9807018,403.5,371.5982759,396.0731034,465.6891113083334,35.17750625385618,437.3101338973214,44.544578336201454,27.5,93.0,0.0,707.5600000000001,25.693626979289217,6.884586599727052,36.1,1.0648943969308409,1.1083325225360405
2026-06-16 06:00:00,400.9412281,27.2,94,0.0,7.7,2,6,1,6,167,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.27123391067291,-0.9625134626077081,0,443.1107018,402.14,366.1763793,389.5118966,464.17055136666664,37.1139459156197,437.3485991342262,44.51153386539059,28.3,90.0,0.0,739.8399999999999,27.2,1.6655196468404002e-15,36.6,1.0613285426900578,1.137605053062197
2026-06-16 07:00:00,413.1242105,28.2,90,0.0,5.1,100,7,1,6,167,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.27123391067291,-0.9625134626077081,0,443.3073684,412.06,383.8356897,396.9174138,462.4134899625,39.099410801271524,437.4166308693452,44.44666918380925,29.5,85.0,0.0,795.24,27.239108301351727,-7.298697071891081,37.2,1.0571465676635905,1.116875584157099
2026-06-16 08:00:00,423.5578947,29.4,85,0.0,4.5,100,8,1,6,167,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.27123391067291,-0.9625134626077081,0,447.5926316,416.04,398.5958621,408.747931,461.1558583833333,40.21031674420251,437.51309989732135,44.37577295989281,30.7,79.0,0.1,864.3599999999999,25.461146871262496,-14.699999999999992,37.9,1.0540389727566113,1.0950333877041691
2026-06-16 09:00:00,435.9168421,30.8,78,0.0,6.2,48,9,1,6,167,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.27123391067291,-0.9625134626077081,0,452.2815789,429.02,415.65,423.94,460.1544110125,40.85689575115077,437.6012544431548,44.332977138742514,29.4,83.0,2.0,948.6400000000001,21.778888860545667,-21.778888860545663,38.6,1.0515381442359986,1.0668528067651082
2026-06-16 10:00:00,458.4817544,31.6,76,0.0,6.4,100,10,1,6,167,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.27123391067291,-0.9625134626077081,0,474.9914035,447.0267241,436.5694828,439.47,459.4725469791667,41.12964451666539,437.67254516994046,44.32050535050797,28.6,85.0,0.2,998.5600000000001,15.799999999999999,-27.366402759588265,39.2,1.0498089314712709,1.0808278232871413
2026-06-16 11:00:00,468.2426316,32.8,72,0.0,6.7,34,11,1,6,167,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.27123391067291,-0.9625134626077081,0,507.3051786,467.2393103,475.3467241,472.0712069,458.7846449333333,40.9966519716661,437.7857103747024,44.34938464434202,30.5,77.0,0.1,1075.84,8.48926467936269,-31.682367102281436,40.0,1.0479662402426473,1.0746369852365592
2026-06-16 12:00:00,481.3054386,32.0,71,0.0,11.4,29,12,1,6,167,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.27123391067291,-0.9625134626077081,0,503.565,500.5437931,505.3553448,496.1692982,457.1570388083333,39.74282476126691,437.7629212360119,44.33264189134184,31.0,73.0,0.1,1024.0,3.91886975727153e-15,-32.0,39.1,1.0443027872656794,1.014905601428444
2026-06-16 13:00:00,479.0167857,32.3,72,0.1,5.1,39,13,1,6,167,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.27123391067291,-0.9625134626077081,0,542.7672222,509.3327586,533.7668966,526.0108772,456.2295570833333,38.862701339479166,437.67444588125,44.230094799205325,31.6,71.0,0.8,1043.2899999999997,-8.35985515681142,-31.199404189136903,39.5,1.0423947785316159,1.0318555104586342
2026-06-16 14:00:00,489.7105357,33.3,67,0.2,6.3,13,14,1,6,167,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.27123391067291,-0.9625134626077081,0,528.7274074,496.8918966,509.3124138,510.1326316,453.5732888958333,34.63993160828043,437.3947191461309,43.81473197226715,32.8,67.0,0.1,1108.8899999999999,-16.649999999999988,-28.83864594602181,40.0,1.0369884889814986,1.0364508652224003
2026-06-16 15:00:00,477.4258929,33.8,65,0.0,4.3,10,15,1,6,167,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.27123391067291,-0.9625134626077081,0,524.062037,478.8626316,507.1151724,497.4631579,451.94758590833334,31.754904486358008,437.2731590514881,43.639698694225785,32.7,66.0,0.2,1142.4399999999998,-23.90020920410529,-23.900209204105316,40.3,1.0335589472005926,1.0534690432398754
2026-06-16 16:00:00,463.9823214,33.4,66,0.1,4.8,43,16,1,6,167,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.27123391067291,-0.9625134626077081,0,497.9162963,499.4608772,501.3447368,490.5901754,450.00441323750005,28.3998079033529,437.15388961696436,43.50137362380524,32.7,69.0,0.2,1115.56,-28.92524848640024,-16.700000000000014,40.0,1.0293958807773513,1.0149332809080953
2026-06-16 17:00:00,458.8830357,30.2,79,0.8,9.0,59,17,1,6,167,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.27123391067291,-0.9625134626077081,0,457.1516667,494.0059649,457.7054386,462.8601754,448.59049761666665,26.704895045995602,436.9955095336309,43.353844331186245,31.9,70.0,0.5,912.04,-29.170959953929863,-7.816335162096123,38.1,1.0265334261567358,0.9876668829953522
2026-06-16 18:00:00,456.8601786,31.8,70,0.1,10.7,27,18,1,6,167,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.27123391067291,-0.9625134626077081,0,425.9690741,474.7740351,439.5707018,432.7391228,448.6626379916667,26.731353085615332,436.9718360830358,43.34072018470809,31.2,74.0,0.4,1011.24,-31.8,-5.841565231932875e-15,38.8,1.0267541313724609,0.9843553578973978
2026-06-16 19:00:00,478.5110714,30.9,75,0.0,9.6,20,19,1,6,167,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.27123391067291,-0.9625134626077081,0,450.4868519,485.9840351,448.7622807,462.9533333,449.9497673458333,26.331863201019367,437.1154137961309,43.36656024459819,30.0,79.0,0.0,954.81,-29.847108032332212,7.997508493667877,38.4,1.0293614755843141,0.9730718400683346
2026-06-16 20:00:00,484.9581481,30.1,78,0.0,10.1,31,20,1,6,167,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.27123391067291,-0.9625134626077081,0,465.9688889,480.3221053,476.1507018,465.8515789,451.11744315833334,26.970336263510635,437.2080193800595,43.43861654832573,29.5,82.0,0.0,906.0100000000001,-26.067364653911604,15.050000000000004,37.900000000000006,1.031814200933452,1.00025181840164
